time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/08/05/10:49:16.018273,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/10:49:16.129762,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/10:49:16.243813,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/10:49:16.352791,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/10:49:16.464630,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/10:49:16.576041,1,0,1,3,0,0,0,0,3,0,120,6,1,0,7,1,0,7,1,0,137,0
2022/08/05/10:49:16.692535,1,0,1,3,0,0,0,0,3,0,120,9,2,0,9,2,0,9,2,0,137,0
2022/08/05/10:49:16.809728,1,0,1,3,0,0,0,0,3,0,120,12,2,0,12,2,0,12,2,0,137,0
2022/08/05/10:49:16.917851,1,0,1,3,0,0,0,0,3,0,120,14,2,0,15,2,0,14,2,0,137,0
2022/08/05/10:49:17.029383,1,0,1,3,0,0,0,0,3,0,120,17,2,0,17,2,0,17,2,0,137,0
2022/08/05/10:49:17.139442,1,0,1,3,0,0,0,0,3,0,120,20,2,0,20,2,0,20,2,0,137,0
2022/08/05/10:49:17.247630,1,0,1,3,0,0,0,0,3,0,120,23,2,0,23,2,0,23,2,0,137,0
2022/08/05/10:49:17.358758,1,0,1,3,0,0,0,0,3,0,120,26,2,0,26,2,0,26,2,0,137,0
2022/08/05/10:49:17.467338,1,0,1,3,0,0,0,0,3,0,120,28,2,0,28,2,0,28,2,0,137,0
2022/08/05/10:49:17.576042,1,0,1,3,0,0,0,0,3,0,120,31,2,0,31,2,0,31,2,0,137,0
2022/08/05/10:49:17.683663,1,0,1,3,0,0,0,0,3,0,120,34,2,0,34,2,0,34,2,0,137,0
2022/08/05/10:49:17.791817,1,0,1,3,0,0,0,0,3,0,120,36,2,0,36,2,0,36,2,0,137,0
2022/08/05/10:49:17.904012,1,0,1,3,0,0,0,0,3,0,120,39,2,0,39,2,0,39,2,0,137,0
2022/08/05/10:49:18.020315,1,0,1,3,0,0,0,0,3,0,120,42,2,0,42,2,0,42,2,0,137,0
2022/08/05/10:49:18.128167,1,0,1,3,0,0,0,0,3,0,120,45,2,0,45,2,0,45,2,0,137,0
2022/08/05/10:49:18.238841,1,0,1,3,0,0,0,0,3,0,120,48,2,0,47,2,0,47,2,0,137,0
2022/08/05/10:49:18.349141,1,0,1,3,0,0,0,0,3,0,120,50,2,0,50,2,0,50,2,0,137,0
2022/08/05/10:49:18.460772,1,0,1,3,0,0,0,0,3,0,120,53,2,0,53,2,0,53,2,0,137,0
2022/08/05/10:49:18.569027,1,0,1,3,0,0,0,0,3,0,120,56,2,0,56,2,0,56,2,0,137,0
2022/08/05/10:49:18.679567,1,0,1,3,0,0,0,0,3,0,120,59,2,0,59,2,0,59,2,0,137,0
2022/08/05/10:49:18.792940,1,0,1,3,0,0,0,0,3,0,120,62,2,0,62,2,0,62,2,0,137,0
2022/08/05/10:49:18.908053,1,0,1,3,0,0,0,0,3,0,120,64,2,0,64,2,0,64,2,0,137,0
2022/08/05/10:49:19.021547,1,0,1,3,0,0,0,0,3,0,120,67,2,0,67,2,0,67,2,0,137,0
2022/08/05/10:49:19.131667,1,0,1,3,0,0,0,0,3,0,120,70,2,0,70,2,0,70,2,0,137,0
2022/08/05/10:49:19.240384,1,0,1,3,0,0,0,0,3,0,120,73,2,0,73,2,0,73,2,0,137,0
2022/08/05/10:49:19.353148,1,0,1,3,0,0,0,0,3,0,120,76,2,0,76,2,0,76,2,0,137,0
2022/08/05/10:49:19.469868,1,0,1,3,0,0,0,0,3,0,120,78,2,0,78,2,0,78,2,0,137,0
2022/08/05/10:49:19.582991,1,0,1,3,0,0,0,0,3,0,120,81,2,0,81,2,0,81,2,0,137,0
2022/08/05/10:49:19.704540,1,0,1,3,0,0,0,0,3,0,120,84,2,0,84,2,0,84,2,0,137,0
2022/08/05/10:49:19.816375,1,0,1,3,0,0,0,0,3,0,120,87,2,0,87,2,0,87,2,0,137,0
2022/08/05/10:49:19.949143,1,0,1,3,0,0,0,0,3,0,120,91,2,0,91,2,0,91,2,0,137,0
2022/08/05/10:49:20.090247,1,0,1,3,0,0,0,0,3,0,120,94,2,0,94,2,0,94,2,0,137,0
2022/08/05/10:49:20.211969,1,0,1,3,0,0,0,0,3,0,120,97,2,0,97,2,0,97,2,0,137,0
