time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/08/05/11:01:21.022797,1,0,1,3,0,0,0,0,3,0,0,22,2,0,23,2,0,27,2,0,137,0
2022/08/05/11:01:21.138217,1,0,1,3,0,0,0,0,3,0,0,19,2,0,20,2,0,24,2,0,137,0
2022/08/05/11:01:21.250880,1,0,1,3,0,0,0,0,3,0,0,16,2,0,18,2,0,22,2,0,137,0
2022/08/05/11:01:21.370590,1,0,1,3,0,0,0,0,3,0,0,13,2,0,15,2,0,19,2,0,137,0
2022/08/05/11:01:21.487803,1,0,1,3,0,0,0,0,3,0,0,10,2,0,12,2,0,16,2,0,137,0
2022/08/05/11:01:21.602585,1,0,1,3,0,0,0,0,3,0,0,7,2,0,9,2,0,13,2,0,137,0
2022/08/05/11:01:21.739326,1,0,1,3,0,3,3,0,3,0,0,6,0,0,6,0,0,9,2,0,137,0
2022/08/05/11:01:21.851222,1,0,1,3,0,3,0,3,3,0,0,6,0,0,6,1,0,7,1,0,137,0
2022/08/05/11:01:21.974821,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:22.113633,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:22.234927,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:22.354382,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:22.472545,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:22.585616,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:22.714605,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:22.856236,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:22.981100,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:23.122361,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:23.247903,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:23.361513,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:23.470843,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:23.591521,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:23.702422,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:23.833589,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:23.978054,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:24.086905,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:24.198921,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:24.312144,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:01:24.421093,1,0,1,3,0,0,0,0,3,0,120,6,2,0,6,2,0,7,3,0,137,0
2022/08/05/11:01:24.543595,1,0,1,3,0,0,0,0,3,0,120,9,2,0,9,2,0,9,2,0,137,0
2022/08/05/11:01:24.655541,1,0,1,3,0,0,0,0,3,0,120,12,2,0,12,2,0,12,2,0,137,0
2022/08/05/11:01:24.770161,1,0,1,3,0,0,0,0,3,0,120,15,2,0,15,2,0,15,2,0,137,0
2022/08/05/11:01:24.881872,1,0,1,3,0,0,0,0,3,0,120,17,2,0,17,2,0,17,2,0,137,0
2022/08/05/11:01:25.001932,1,0,1,3,0,0,0,0,3,0,120,21,2,0,21,2,0,21,2,0,137,0
2022/08/05/11:01:25.116397,1,0,1,3,0,0,0,0,3,0,120,23,2,0,23,2,0,23,2,0,137,0
2022/08/05/11:01:25.228549,1,0,1,3,0,0,0,0,3,0,120,26,2,0,26,2,0,26,2,0,137,0
2022/08/05/11:01:25.343094,1,0,1,3,0,0,0,0,3,0,120,29,2,0,29,2,0,29,2,0,137,0
2022/08/05/11:01:25.461325,1,0,1,3,0,0,0,0,3,0,120,32,2,0,32,2,0,32,2,0,137,0
2022/08/05/11:01:25.579831,1,0,1,3,0,0,0,0,3,0,120,35,2,0,35,2,0,35,2,0,137,0
2022/08/05/11:01:25.720400,1,0,1,3,0,0,0,0,3,0,120,38,2,0,38,2,0,38,2,0,137,0
2022/08/05/11:01:25.828567,1,0,1,3,0,0,0,0,3,0,120,41,2,0,41,2,0,41,2,0,137,0
2022/08/05/11:01:25.942390,1,0,1,3,0,0,0,0,3,0,120,44,2,0,44,2,0,44,2,0,137,0
2022/08/05/11:01:26.058752,1,0,1,3,0,0,0,0,3,0,120,47,2,0,47,2,0,47,2,0,137,0
2022/08/05/11:01:26.179913,1,0,1,3,0,0,0,0,3,0,120,50,2,0,50,2,0,50,2,0,137,0
2022/08/05/11:01:26.292831,1,0,1,3,0,0,0,0,3,0,120,53,2,0,53,2,0,53,2,0,137,0
2022/08/05/11:01:26.403908,1,0,1,3,0,0,0,0,3,0,120,56,2,0,56,2,0,56,2,0,137,0
2022/08/05/11:01:26.516031,1,0,1,3,0,0,0,0,3,0,120,58,2,0,58,2,0,58,2,0,137,0
2022/08/05/11:01:26.653360,1,0,1,3,0,0,0,0,3,0,120,62,3,0,62,3,0,62,2,0,137,0
2022/08/05/11:01:26.787045,1,0,1,3,0,0,0,0,3,0,120,64,22,0,64,17,0,65,5,0,137,0
2022/08/05/11:01:26.903871,1,0,1,3,0,2,2,0,3,0,120,64,0,0,65,0,0,67,14,0,137,0
2022/08/05/11:01:27.020050,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:27.133197,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:27.248654,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:27.360193,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:27.471610,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:27.588187,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:27.698855,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:27.811133,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:27.933544,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:28.048930,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:28.162670,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:28.278167,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:28.393156,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:28.502234,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:28.614351,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:28.726748,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:28.838770,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:28.947779,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:29.060618,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:29.181451,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
2022/08/05/11:01:29.293002,1,0,1,3,2,2,2,2,3,0,120,64,0,0,65,0,0,67,0,0,137,0
