time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/09/08/15:27:32.888789,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:32.997365,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:33.105756,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:33.215600,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:33.323621,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:33.431274,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:33.539942,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:33.647288,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:33.757720,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:33.865748,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:33.973716,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:34.082832,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:34.192291,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:34.300710,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:34.411469,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:34.521605,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:34.629884,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:34.737537,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:34.848387,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:34.956506,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:35.064740,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:35.173168,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:35.281191,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:35.389984,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:35.500071,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:35.609652,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:35.716733,1,0,1,3,0,0,0,0,3,0,0,62,12,0,65,10,0,66,9,0,137,0
2022/09/08/15:27:35.825138,1,0,1,3,0,0,0,0,3,0,0,54,4,0,57,5,0,58,5,0,137,0
2022/09/08/15:27:35.932656,1,0,1,3,0,0,0,0,3,0,0,45,5,0,48,5,0,49,5,0,137,0
